id,author,comment,clean_text,star_rating
21270,带护国公,只能说勉勉强强。,只能说勉勉强强。,5
21271,丨兩儀式丨,不靠谱点评 优点:剧情够通俗，优质基础性科普。人设合理（血小板！），作画水平保持得不错（就是我想问下为什么血是红色的？一般不都是黑色或者绿色么）缺点：剧情发展无力，浮于表面。衔接全靠迷路，诚意不足。,不靠谱点评 优点:剧情够通俗，优质基础性科普。人设合理血小板！，作画水平保持得不错就是我想问下为什么血是红色的？一般不都是黑色或者绿色么缺点：剧情发展无力，浮于表面。衔接全靠迷路，诚意不足。,5
21272,能飞的鸡,5星推荐一下,5星推荐一下,5
21273,叫我沙小黑,大胆的拟人创新，较强的科普意义，较广的受众群体。 幼稚，套路的剧情走向，部分设定缺少逻辑严谨性，画面分镜等各方面平庸，业界中游。 不推荐补番，有补番意愿者建议倍速观看第1，2，6，7和末两集。,大胆的拟人创新，较强的科普意义，较广的受众群体。 幼稚，套路的剧情走向，部分设定缺少逻辑严谨性，画面分镜等各方面平庸，业界中游。 不推荐补番，有补番意愿者建议倍速观看第1，2，6，7和末两集。,5
21274,冰枫葵,前期新颖，后期看着会有点腻。,前期新颖，后期看着会有点腻。,5
21275,高阶希灵使徒-萝撕服,让我重新燃起了学习生物的热情ｸﾞｯ!(๑•̀ㅂ•́)و,让我重新燃起了学习生物的热情ｸﾞｯ!๑•̀ㅂ•́و,5
21276,往生堂堂主の胡桃,一部很好的科普番，虽然没有剧情，像我们小时候看的喜羊羊一样，有些路人观众可能看多了就会审美疲劳，但是一些真爱粉，却不会为此所影响,一部很好的科普番，虽然没有剧情，像我们小时候看的喜羊羊一样，有些路人观众可能看多了就会审美疲劳，但是一些真爱粉，却不会为此所影响,5
21277,应急派蒙,本来看着挺好的，为什么要加那么多情感要素呢，前面的狗粮姑且不提，但最后一集是真降智，emmmm，最后一集是真的看不下去，难受,本来看着挺好的，为什么要加那么多情感要素呢，前面的狗粮姑且不提，但最后一集是真降智，emmmm，最后一集是真的看不下去，难受,5
21278,进击的大浣熊,非常非常优秀的作品，我文笔比较差，表达的比较差，相关优秀的评价可以去看别人的，但是这绝对是今年最棒的作品之一，绝对可以拿奖的超级优秀作品，满分作品,非常非常优秀的作品，我文笔比较差，表达的比较差，相关优秀的评价可以去看别人的，但是这绝对是今年最棒的作品之一，绝对可以拿奖的超级优秀作品，满分作品,5
21279,游盈Moyie,挺好的，但可惜被吹爆了。这番对社会的影响也可以说是很大了，但很可惜很多人都没有进行思考就觉得必须在教育方面大力推广。毕竟这番充其量只算是一个科普，但很多人却认为这就够了。很抱歉因为其影响给此番4星。,挺好的，但可惜被吹爆了。这番对社会的影响也可以说是很大了，但很可惜很多人都没有进行思考就觉得必须在教育方面大力推广。毕竟这番充其量只算是一个科普，但很多人却认为这就够了。很抱歉因为其影响给此番4星。,5
21280,月舞丶忧笛,老少咸宜，寓教于乐，非常好看，若是人们能以此对生物有了更多的亲切感是再好不过了。,老少咸宜，寓教于乐，非常好看，若是人们能以此对生物有了更多的亲切感是再好不过了。,5
21281,我爱你我的angel,后面一集渲染悲剧的气氛有点做作过了，其他都好,后面一集渲染悲剧的气氛有点做作过了，其他都好,5
21282,骚小弟,没那么神，制作水平其实很一般，表现手法老套，正能量也是烂大街的款式，血小板有点可爱但总让我觉得是恶意卖萌。就内容而言，这几个主角细胞总是不死，很容易造成误解吧。,没那么神，制作水平其实很一般，表现手法老套，正能量也是烂大街的款式，血小板有点可爱但总让我觉得是恶意卖萌。就内容而言，这几个主角细胞总是不死，很容易造成误解吧。,5
21283,曦烨日纹龙,总体来说我还是很喜欢这番的，非常有趣。(生物正好在学必修三，也挺有帮助。)不过有些剧情还是套路化了，让人有点审美疲劳，刻意煽情反而有些不自然。所以还是四星吧,总体来说我还是很喜欢这番的，非常有趣。生物正好在学必修三，也挺有帮助。不过有些剧情还是套路化了，让人有点审美疲劳，刻意煽情反而有些不自然。所以还是四星吧,5
21284,一个玉米棒,后期平淡了，莫名狗血了,后期平淡了，莫名狗血了,5
21285,鲤鱼吃咸鱼,看是很好看的但是做出来跟实际想根本不行，整个番都误导了很多人，如血小板之前填补的伤口是一下子，失血性休克也表现的不符合最基本的逻辑，还有后面人物情感的突边是真的看的太难受啊,看是很好看的但是做出来跟实际想根本不行，整个番都误导了很多人，如血小板之前填补的伤口是一下子，失血性休克也表现的不符合最基本的逻辑，还有后面人物情感的突边是真的看的太难受啊,5
21286,夜天彻,嘛，很好看，但到了后面之后，总有一种食之无味的感觉，可能是科普太多的关系吧。这是优点啦，看的时候还是会无聊吧。,嘛，很好看，但到了后面之后，总有一种食之无味的感觉，可能是科普太多的关系吧。这是优点啦，看的时候还是会无聊吧。,5
21287,东诚,个人感觉不太好看。,个人感觉不太好看。,5
21288,今天睡够了,get不到。,get不到。,5
21290,居昀,ꈍ .̮ ꈍ约会细胞,ꈍ .̮ ꈍ约会细胞,5
21291,米老师,番是好番，但是缺少让人看下去的剧情上的矛盾和冲突，可能是单元剧的缘故吧,番是好番，但是缺少让人看下去的剧情上的矛盾和冲突，可能是单元剧的缘故吧,5
21292,轩玄宣萱軒,做的不如以前了,做的不如以前了,5
21294,水人豪,完结撒花。,完结撒花。,5
21295,爱丽丝呆萌,高开低走，缺乏剧情，尿点太多,高开低走，缺乏剧情，尿点太多,5
21296,Ranx_2,不明白为什么这么火，科普知识是好的，但是剧情略无聊,不明白为什么这么火，科普知识是好的，但是剧情略无聊,5
21297,老菊未来科技有限公司,虽然看完了也没有学到什么，但是萌就完了!,虽然看完了也没有学到什么，但是萌就完了!,5
21298,王迷恋,看完了，不错。,看完了，不错。,5
21299,YR-strawberry,不喜欢红血球,不喜欢红血球,5
21300,高原夏菜,这三颗星是看在末广健一郎的面子上给的:-P,这三颗星是看在末广健一郎的面子上给的:-P,5
21301,猫的茶碗,挺好玩的吧,挺好玩的吧,5
21302,whalko,确实老少皆宜，但是也不能否认他的一些不足，这个将细胞拟人化只是大概的讲述了一些工作原理，复制了一些百科上的话，披着科普的外衣，还不够优秀，但看的还是很开心的,确实老少皆宜，但是也不能否认他的一些不足，这个将细胞拟人化只是大概的讲述了一些工作原理，复制了一些百科上的话，披着科普的外衣，还不够优秀，但看的还是很开心的,5
21303,Azrael丶守护,求出第二季，这是一部很棒的番，,求出第二季，这是一部很棒的番，,5
21304,qqq6op,要素丰富，各方面都做得还可以，受众广。不过全而不精，只能说看着还不错，离很好看还是差了些。,要素丰富，各方面都做得还可以，受众广。不过全而不精，只能说看着还不错，离很好看还是差了些。,5
21305,咸鱼淞小莜,为什么生物结业考了才让我看到这部番,为什么生物结业考了才让我看到这部番,5
21306,牵牛の白夏,血小板挺萌的，然后……没了。打斗多数定格，主线压根没有，就是一纯科普向的动漫。全靠画风和声优撑着，不然根本看不下去。补：看完之后+一星，当休闲番来看还行。,血小板挺萌的，然后……没了。打斗多数定格，主线压根没有，就是一纯科普向的动漫。全靠画风和声优撑着，不然根本看不下去。补：看完之后+一星，当休闲番来看还行。,5
21307,耿耿虹气晔晔不息,欧，血小板好可爱！ 画面：7.5 (雪地场景，血压上升场景+0.5)剧情：10 人设：8.5(狗粮倒扣0.5，毕竟不现实） 音乐：6 均分8，七月表现最正常的动漫之一。,欧，血小板好可爱！ 画面：7.5 雪地场景，血压上升场景+0.5剧情：10 人设：8.5狗粮倒扣0.5，毕竟不现实 音乐：6 均分8，七月表现最正常的动漫之一。,5
21308,Nebuchadnezzar_,后期有些水了,后期有些水了,5
21309,玩的是情怀,给个4分吧感觉结尾有些粗糙,给个4分吧感觉结尾有些粗糙,5
21311,莫子非Er,后期感觉好无聊,后期感觉好无聊,5
21312,狩守是狩守,不懂为什么会火。,不懂为什么会火。,5
21313,哀薇柚侑诗,声优演绎的很棒，题材很新颖，老少皆宜的番，挺不错的，就是这种番题材一直重复，会引起审美疲劳，但是这也没办法，不过真的是一部很好看的番。,声优演绎的很棒，题材很新颖，老少皆宜的番，挺不错的，就是这种番题材一直重复，会引起审美疲劳，但是这也没办法，不过真的是一部很好看的番。,5
21314,伪丶秋杀,啊～～最喜欢血小板了，必须五星,啊～～最喜欢血小板了，必须五星,5
21316,佐手集鼬手涯,完结撒花！希望出第二季啊！,完结撒花！希望出第二季啊！,5
21317,城灬殇,注意了注意了，后面的朋友，这番千万不能看，我已经忍不住割血管的欲望了，我的朋友已经因为割血管探血小板而被送进了重症监护室，进去前还一直喃喃道：“为什么我看不见，为什么我看不见。”宛若磕药。,注意了注意了，后面的朋友，这番千万不能看，我已经忍不住割血管的欲望了，我的朋友已经因为割血管探血小板而被送进了重症监护室，进去前还一直喃喃道：“为什么我看不见，为什么我看不见。”宛若磕药。,5
21318,我的卡徒在哪里,我体内的细胞谈恋爱了,我体内的细胞谈恋爱了,5
21319,喂饭达人,。。。。。。。。,。。。。。。。。,5
21320,宇宙SAMA,还行，设定可以，但整体看来更像是给小朋友看的番，不过作为科普番来说还是不错的。,还行，设定可以，但整体看来更像是给小朋友看的番，不过作为科普番来说还是不错的。,5
21321,F2·NO,tv制作列入黑名单√,tv制作列入黑名单√,5
21322,这就是昭君,血小板萌到我都想放血了,血小板萌到我都想放血了,5
21323,最污的吃货,人物形象很到位，老少皆宜，堪称镇站之宝,人物形象很到位，老少皆宜，堪称镇站之宝,5
21325,多边形骑士,我对生活燃烧起了希望。如果细胞有一半算后宫，我的后宫有18兆，古代皇帝的后宫有18兆+3000，在这么大数字下，3000可以忽略，换句话说，我和皇帝后宫数量之比为1：1,我对生活燃烧起了希望。如果细胞有一半算后宫，我的后宫有18兆，古代皇帝的后宫有18兆+3000，在这么大数字下，3000可以忽略，换句话说，我和皇帝后宫数量之比为1：1,5
21326,八岐大蛇的老公,我永远喜欢香菜！,我永远喜欢香菜！,5
21327,月夜の星如雨,其实并不怎么喜欢这个题材，点了追番看了第一集就不怎么想看下去了,其实并不怎么喜欢这个题材，点了追番看了第一集就不怎么想看下去了,5
21328,伪阿宅太一君,生命就是细胞的组成，细胞的存在也是因为生命，此乃不可多得的轻松幽默风趣科普番，受益匪浅，寓教于乐，好处良多，得到医学专家和学校电视台的认可实至名归，声优豪华，背景音乐优秀，要是经费再充足点，作画更好了,生命就是细胞的组成，细胞的存在也是因为生命，此乃不可多得的轻松幽默风趣科普番，受益匪浅，寓教于乐，好处良多，得到医学专家和学校电视台的认可实至名归，声优豪华，背景音乐优秀，要是经费再充足点，作画更好了,5
21329,路萨克王子,看了评论，最让我深刻的一句话就是：37兆细胞为了你而努力工作，你有什么理由不爱惜自己呢？,看了评论，最让我深刻的一句话就是：37兆细胞为了你而努力工作，你有什么理由不爱惜自己呢？,5
21330,阿Q今天又当爹了,豪华的CV阵容以及卖萌的人设，一部废萌番。不要跟我说什么科普番，我就不知道番里面还有科普番这个分类。必要的原型介绍就是所谓的科普。番中人物好像与自身有关的错觉是此番最大的卖点。,豪华的CV阵容以及卖萌的人设，一部废萌番。不要跟我说什么科普番，我就不知道番里面还有科普番这个分类。必要的原型介绍就是所谓的科普。番中人物好像与自身有关的错觉是此番最大的卖点。,5
21331,一只很萌的蠢猫,( ˘꒳˘ )虽然血小板是男孩子，但这证明了我喜欢的是好看可爱的，,˘꒳˘ 虽然血小板是男孩子，但这证明了我喜欢的是好看可爱的，,5
21332,夜语の声烦,可怜主人每周生病,可怜主人每周生病,5
21333,账号已注销6453,我永远喜欢血小板,我永远喜欢血小板,5
21334,咋都是套路呢,没有我心目中的那个她。,没有我心目中的那个她。,5
21335,風呂敷,本来想看的，老有人刷血小板无感了,本来想看的，老有人刷血小板无感了,5
21336,一笼小猪包,一边看番一边学习⁺⸜(●˙▾˙●)⸝⁺，虽然什么也没记住，不过好喜欢白细胞鸭ꉂ(ˊᗜˋ*)细胞们都好可爱八(＾□＾*),一边看番一边学习⁺⸜●˙▾˙●⸝⁺，虽然什么也没记住，不过好喜欢白细胞鸭ꉂˊᗜˋ细胞们都好可爱八＾□＾,5
21337,dollchateau官方频道,一般吧，除了设定比较有趣外也没什么,一般吧，除了设定比较有趣外也没什么,5
21338,CcllaloulsetU,说实话，剧情不是很好的_(:з」∠)_这6分是给血小板的_(:з」∠)_我女儿,说实话，剧情不是很好的_:з」∠_这6分是给血小板的_:з」∠_我女儿,5
21339,涼宮秋月,神了 看了这动画片不知道是加了甚么buff 连着两次生物模考年级前五...,神了 看了这动画片不知道是加了甚么buff 连着两次生物模考年级前五...,5
21340,六片雪,这作画 剧情 不知道有什么好吹的 一星给现代医学两星给观感,这作画 剧情 不知道有什么好吹的 一星给现代医学两星给观感,5
21341,透彻の回忆,不是我喜欢的类型,不是我喜欢的类型,5
21342,s凯伟s,通过动画的形式来学习，这简直是666,通过动画的形式来学习，这简直是666,5
21343,同常,想起以前看到的一句话“当你觉得孤独无助时，想一想还有十几亿的细胞只为了你一个人而活。”,想起以前看到的一句话“当你觉得孤独无助时，想一想还有十几亿的细胞只为了你一个人而活。”,5
21344,vandeb0y,我是男的但觉得白哥最可爱怎么办,我是男的但觉得白哥最可爱怎么办,5
21345,龙饱,好看，有趣，人设讨喜，内容硬核。是个好番,好看，有趣，人设讨喜，内容硬核。是个好番,5
21346,弱凡不凡弱,2018霸权,2018霸权,5
21348,弯弯的卡小密,越来越无聊了。。。,越来越无聊了。。。,5
21350,绘梨衣の小小黄鸭,真的优秀，，,真的优秀，，,5
21351,小丫么小二郎cc,很好看很好看啊,很好看很好看啊,5
21352,Harukiなぁ,没什么看法 不好看就是了 除了热度高点 也没什么了,没什么看法 不好看就是了 除了热度高点 也没什么了,5
21353,゜灵兮,最伟大的科普动漫！生物学的启蒙。看了体内的细胞每天这么努力的工作，再比较一下现实中的自己。（还是想说一句万恶的资本主义。）,最伟大的科普动漫！生物学的启蒙。看了体内的细胞每天这么努力的工作，再比较一下现实中的自己。还是想说一句万恶的资本主义。,5
21354,Heric_索饭君,各种方面工作细胞并不是很吸引人的。。。特别是被强行捧上天之后那种的落差感。。。,各种方面工作细胞并不是很吸引人的。。。特别是被强行捧上天之后那种的落差感。。。,5
21355,垡恪R,说实话，如果一个好番没有来得及去追，会耽误你一辈子。如果学习没有好好去努力，一定会耽误你一辈子。,说实话，如果一个好番没有来得及去追，会耽误你一辈子。如果学习没有好好去努力，一定会耽误你一辈子。,5
21356,星鹀,超级好看，好看到我不敢受伤和生病啥的了,超级好看，好看到我不敢受伤和生病啥的了,5
21357,裕樹Yuuki,为ClariS 献上祝福！,为ClariS 献上祝福！,5
21358,SteveAo,个人认为这部番真的没什么好看，除了声优出名，科普之外，毫无剧情可言，令我意想不到的是评分居然出奇的高，我随便找一部同时期的番剧都能比它好，9.7虚高了，我认为应该就只有8分左右，9分以上真的配不起,个人认为这部番真的没什么好看，除了声优出名，科普之外，毫无剧情可言，令我意想不到的是评分居然出奇的高，我随便找一部同时期的番剧都能比它好，9.7虚高了，我认为应该就只有8分左右，9分以上真的配不起,5
21359,Monster貓,看在有科普才打的两星,看在有科普才打的两星,5
21361,巨大的光宗儿,说实在的，这是一部平庸的作品，剧情薄弱画面欠佳，被血小板的节奏带火的。,说实在的，这是一部平庸的作品，剧情薄弱画面欠佳，被血小板的节奏带火的。,5
21362,杏之察察,五星好评！耶！,五星好评！耶！,5
21363,桓君Oscar,老少咸宜的好番，ppt式战斗，內心6分不能再多了，因怕被冻鳗高手喷，所以打8分。,老少咸宜的好番，ppt式战斗，內心6分不能再多了，因怕被冻鳗高手喷，所以打8分。,5
21364,水月隐红莲,大型灾难片,大型灾难片,5
21365,润-润,这个番虽然开始的时候挺新颖的，最出众的还是血小板，个人觉得还ok。但是看到后面就觉得也就这样后面四集开始不想看了，说明他没有再可以吸引我的地方了。可能是因为他没有主要的剧情吧。我觉得这部番随便看看就好,这个番虽然开始的时候挺新颖的，最出众的还是血小板，个人觉得还ok。但是看到后面就觉得也就这样后面四集开始不想看了，说明他没有再可以吸引我的地方了。可能是因为他没有主要的剧情吧。我觉得这部番随便看看就好,5
21366,啊啊阿鱼鱼,太好看了吧,太好看了吧,5
21367,静夜星城,太好看了吧,太好看了吧,5
21368,账号已注销,这个5分不解释,这个5分不解释,5
21369,LO雪飞VE,剧情有点单一了,剧情有点单一了,5
21370,Tristan_Ge,这番凭什么这么火？我TM就是不服，我就是不喜欢这番，我就要给差评，就是不接受任何反驳！,这番凭什么这么火？我TM就是不服，我就是不喜欢这番，我就要给差评，就是不接受任何反驳！,5
21372,-黑桐杨-,工作细胞似乎破亿了(°∀°)ﾉ中秋快乐,工作细胞似乎破亿了°∀°ﾉ中秋快乐,5
21373,N丶小天照,前面看的还不错，后面实在不和我胃口，只好放弃了,前面看的还不错，后面实在不和我胃口，只好放弃了,5
21374,这位Da兄弟,好看的科普类作品,好看的科普类作品,5
21375,荷包蛋还是鸡蛋,啊啊啊太喜欢血小板了！！！,啊啊啊太喜欢血小板了！！！,5
21376,战场前线搞事组,"对于刚步入大学的我来说,细胞这部番,让我同高中的时光,难以割舍......嘤为细胞,承载的是我们高中三年,为自己挥洒过的汗水,承载着我们高中最美好的生物知识......","对于刚步入大学的我来说,细胞这部番,让我同高中的时光,难以割舍......嘤为细胞,承载的是我们高中三年,为自己挥洒过的汗水,承载着我们高中最美好的生物知识......",5
21377,阿阿陌,承包所有血小板！以后你爸妈再跟你说看动漫能学到什么？ 你就把这部番拍他们脸上！！！,承包所有血小板！以后你爸妈再跟你说看动漫能学到什么？ 你就把这部番拍他们脸上！！！,5
21378,好药苦口,破亿恭喜，,破亿恭喜，,5
21380,良驹的卢,一般般，还可以，剧情老套了点，依旧是套路剧,一般般，还可以，剧情老套了点，依旧是套路剧,5
21381,花tachibana,安利我妈看工作细胞，看了一集后。 我:“把这种知识用拟人化的方式讲出来真的特别有意思对吧？” 我妈:“红细胞是不是喜欢白血球？” 我:“……”,安利我妈看工作细胞，看了一集后。 我:“把这种知识用拟人化的方式讲出来真的特别有意思对吧？” 我妈:“红细胞是不是喜欢白血球？” 我:“……”,5
21382,利夫拉斐特,总是遇到这个白血球，这个概率太低了吧，很烦,总是遇到这个白血球，这个概率太低了吧，很烦,5
21384,式Shiki_,血小板好萌QAQ 我想对自己细胞犯罪！,血小板好萌QAQ 我想对自己细胞犯罪！,5
21385,尸物招领,设定有趣，期待后续！（一集一种病的话，这身体的主人真是多灾多难啊）,设定有趣，期待后续！一集一种病的话，这身体的主人真是多灾多难啊,5
21387,邻家宅大哥,看到有些杠精没什么理由就打1星，我还是稍微评个论吧。12345星，其实对应246810分，给4星的观众是认为这个只有8分？,看到有些杠精没什么理由就打1星，我还是稍微评个论吧。12345星，其实对应246810分，给4星的观众是认为这个只有8分？,5
21388,李板栗chestnut,あのね！あのね！这部番真的是太有帮助了，我们高三第一次月考的时候就是有一道题是关于癌细胞の，问题是：癌细胞主要攻击什么细胞？ 当时想都不用想：T细胞！！！,あのね！あのね！这部番真的是太有帮助了，我们高三第一次月考的时候就是有一道题是关于癌细胞の，问题是：癌细胞主要攻击什么细胞？ 当时想都不用想：T细胞！！！,5
21389,kokosokoassoko,好看，初中生福利。,好看，初中生福利。,5
21390,今天蛋蛋又吃多了,很喜欢，超市不敢生病了,很喜欢，超市不敢生病了,5
21391,骨质疏松的凯尔莫罕人,总有人说工作细胞热度下降，真不明白那些人是怎么想的，明明这么好看的番剧,总有人说工作细胞热度下降，真不明白那些人是怎么想的，明明这么好看的番剧,5
21392,胡萝卜脆,白红大法好！！！我允许你们在我体内谈恋爱！,白红大法好！！！我允许你们在我体内谈恋爱！,5
21393,首字母A君,四集弃了，真没想到已经破亿了，16年百度马达蛋白的时候碰巧看到的漫画看了几话，开播前感觉完结了也就7 8百万的水平全是血小板的功劳吗？,四集弃了，真没想到已经破亿了，16年百度马达蛋白的时候碰巧看到的漫画看了几话，开播前感觉完结了也就7 8百万的水平全是血小板的功劳吗？,5
21394,命运的羁绊,已经看了6、7年动漫了，各种类型的动漫都看过一些，工作细胞这部番是我个人最喜欢的几部之一,已经看了6、7年动漫了，各种类型的动漫都看过一些，工作细胞这部番是我个人最喜欢的几部之一,5
21395,鹿糜Lumia,我体内的细胞都恋爱了，而我还是一只单身狗。(╥_╥),我体内的细胞都恋爱了，而我还是一只单身狗。╥_╥,5
21396,月色下的蓝姬,四月的超能女儿和七月的工作细胞简直喜欢的不行！没有理由不给五星！,四月的超能女儿和七月的工作细胞简直喜欢的不行！没有理由不给五星！,5
21397,红日冷月,哈哈哈 老好看了,哈哈哈 老好看了,5
21398,REGULAtion_,诶，预告片出来还蛮期待的结果是单元剧吗（……,诶，预告片出来还蛮期待的结果是单元剧吗……,5
21399,桐谷二狗,别的番：没有老婆我要死了~（贱兮兮的猥琐姿态） 工作细胞：没有老婆我要死了（认真脸）,别的番：没有老婆我要死了贱兮兮的猥琐姿态 工作细胞：没有老婆我要死了认真脸,5
21400,云若林夕,作为医学生表示很喜欢这部作品,作为医学生表示很喜欢这部作品,5
21401,-侍依-,"血液中的红细胞的寿命有120天,白细胞的寿命只有9天,血小板的寿命只有4天。莫名有点难过","血液中的红细胞的寿命有120天,白细胞的寿命只有9天,血小板的寿命只有4天。莫名有点难过",5
21402,大宜子灬,为癌化细胞打call,为癌化细胞打call,5
21403,我赵日天不服L,卖人设的垃圾！,卖人设的垃圾！,5
21404,leuthgar,萌和科普都挺好，但是世界观我欣赏不来,萌和科普都挺好，但是世界观我欣赏不来,5
21405,渡人廉,可以教育小孩,可以教育小孩,5
21406,油腻腻的big_BOY,最好的科普类番剧，没有之一，不接受挑衅,最好的科普类番剧，没有之一，不接受挑衅,5
21407,河南一区,让人眼前一亮的科普动漫，剧情还可以，就是画风感觉不是太细致。,让人眼前一亮的科普动漫，剧情还可以，就是画风感觉不是太细致。,5
21408,raistV,这才是某国一直叨叨的 “寓教于乐” 可悲的是某国是不会出现这样的创意和制作,这才是某国一直叨叨的 “寓教于乐” 可悲的是某国是不会出现这样的创意和制作,5
21409,账号已注销,番是挺好的 就是有些睿智跑到别人医学论坛说什么工作细胞 b站占领 呵 别给b站丢ren好吗,番是挺好的 就是有些睿智跑到别人医学论坛说什么工作细胞 b站占领 呵 别给b站丢ren好吗,5
21410,龘靐齉齾爩鱻,血小板好可爱啊！,血小板好可爱啊！,5
21411,水一巷,红白细胞太甜了吧，然后，我永远喜欢血小板,红白细胞太甜了吧，然后，我永远喜欢血小板,5
21412,寂言葉,good！,good！,5
21413,LioMukou,仅仅评价部分观众素质，跑到别的番里刷血小板真是睿智呢,仅仅评价部分观众素质，跑到别的番里刷血小板真是睿智呢,5
21414,CXQ一定要好好的,不符合我的胃口,不符合我的胃口,5
21416,戈壁小梁,萝卜白菜，各有所爱。我个人觉得男主不上色就很难过，,萝卜白菜，各有所爱。我个人觉得男主不上色就很难过，,5
21417,吧唧一口墨,一个字：好。,一个字：好。,5
21418,toL_,非常有意义的番，还很治愈!,非常有意义的番，还很治愈!,5
21419,っ猫っ,食之无味。,食之无味。,5
21421,嘤嘤嘤大BOSS,恭喜破亿！,恭喜破亿！,5
21422,菲礼勿试,恭喜破亿！！！！,恭喜破亿！！！！,5
21423,我想要绝世QAQ球球了,破亿撒花ヾ(╹◡╹)ﾉ~,破亿撒花ヾ╹◡╹ﾉ,5
21424,小威先森的猫,11集就已经9800w的播放量了，这么害怕么,11集就已经9800w的播放量了，这么害怕么,5
21425,MIKU小天使哇,血小板，超可爱的,血小板，超可爱的,5
21426,saber愉悦中,刚开始因为题材新颖，觉得还行，但后来剧情开始走下坡路，综合系数低，没有太吸引人的地方，感觉血小板的萌点也是被吹起来的，而且七月番里也杀出了几匹黑马（不是引战），所以看在声优和题材的份上也就给3颗星吧。,刚开始因为题材新颖，觉得还行，但后来剧情开始走下坡路，综合系数低，没有太吸引人的地方，感觉血小板的萌点也是被吹起来的，而且七月番里也杀出了几匹黑马不是引战，所以看在声优和题材的份上也就给3颗星吧。,5
21427,夕の恋,大爱血小板！！！,大爱血小板！！！,5
21428,丶噜啦啦啦啦啦啦,为什么他们两个能天天碰到啊啊啊啊啊啊（羡慕ing）,为什么他们两个能天天碰到啊啊啊啊啊啊羡慕ing,5
21429,realmezm,除了最开始几集的新鲜感 然后越看越平平淡淡了,除了最开始几集的新鲜感 然后越看越平平淡淡了,5
21430,羽狄浜浜浜浜浜浜浜浜,恭喜破亿，一切都是为了身体(｡>∀<｡)制作组注意身体哦（っ╹◡╹)ﾉ,恭喜破亿，一切都是为了身体｡∀｡制作组注意身体哦っ╹◡╹ﾉ,5
21431,账号已注销,前期很喜欢，中期突然就不喜欢了。尤其是爆火之后全世界都喜欢血小板，追番人数变了三百多万的时候就取消追番了。啊，我觉得他当不起这么高的追番数啊。,前期很喜欢，中期突然就不喜欢了。尤其是爆火之后全世界都喜欢血小板，追番人数变了三百多万的时候就取消追番了。啊，我觉得他当不起这么高的追番数啊。,5
21432,窗敲雨-,平庸比奇烂更让人难以忍受,平庸比奇烂更让人难以忍受,5
21434,圆滚滚的橙汁,五星不解释,五星不解释,5
21435,神父你一个人住吗,太好看了！！！！！！！,太好看了！！！！！！！,5
21436,Deutschstan,因为血小板入坑，但后面就比较平淡了,因为血小板入坑，但后面就比较平淡了,5
21437,每次起名字都这么麻烦,一亿留名，好看好看,一亿留名，好看好看,5
21438,AtaShenChen,一本不正经的科普,一本不正经的科普,5
21439,一只嚯吖怪,最近因为事情好多，一直很丧，这个番真的好治愈啊，看着看着不自觉笑起来，血小板们真可爱哈哈哈，还有其他也在认真努力工作的细胞们，看完觉得你的细胞都这么努力了，别丧了，你也该振作努力起来了_(:з」∠)_,最近因为事情好多，一直很丧，这个番真的好治愈啊，看着看着不自觉笑起来，血小板们真可爱哈哈哈，还有其他也在认真努力工作的细胞们，看完觉得你的细胞都这么努力了，别丧了，你也该振作努力起来了_:з」∠_,5
21440,兔格斗,为血小板打分,为血小板打分,5
21441,萌腐次元的老阿姨,看了之后感觉生病是个罪恶的事情⊙▽⊙,看了之后感觉生病是个罪恶的事情⊙▽⊙,5
21442,心去无痕,血小板赛高！,血小板赛高！,5
21443,纪莺,你的三十七兆细胞都在为你一个人而努力，你有什么理由不乐观向上,你的三十七兆细胞都在为你一个人而努力，你有什么理由不乐观向上,5
21444,宏帆君,前期非常强势，后期发挥平稳剧情有点美中不足。但是还是挺不错的。(*＞◡)(ง'-')ง加油,前期非常强势，后期发挥平稳剧情有点美中不足。但是还是挺不错的。＞◡ง'-'ง加油,5
21445,丨小布咕不鸽丨,不敢扣痂了23333,不敢扣痂了23333,5
21446,无fyck说,即使再好看的番剧也有人故意刷低分，给个五星吧，想念以前评分9.8的工作细胞了，那时只有5话……,即使再好看的番剧也有人故意刷低分，给个五星吧，想念以前评分9.8的工作细胞了，那时只有5话……,5
21449,JaykinJr,破亿留影！,破亿留影！,5
21450,上衫阿尔托莉雅,大多数人都是冲着血小板来的，子供番不应该有这么高的评分,大多数人都是冲着血小板来的，子供番不应该有这么高的评分,5
21451,OK绷得的忧sang,被推荐来看的,被推荐来看的,5
21452,CHOSHOKI,用很好玩的方式讲述身体内的种种，很有意思！,用很好玩的方式讲述身体内的种种，很有意思！,5
21453,劫晨Xen_,脑洞很多大，尽管细胞工作原理很难表现，还是把大多数的给对上了，真的赞。,脑洞很多大，尽管细胞工作原理很难表现，还是把大多数的给对上了，真的赞。,5
21454,有别墅的琴吹紬,剧情欠缺一点，其他都不错,剧情欠缺一点，其他都不错,5
21455,因为是小游鸣啊,很有意思搞笑又科普,很有意思搞笑又科普,5
21457,土豆火锅炖,不好看，让孩子们认为细胞内都在谈恋爱吗？（滑稽）,不好看，让孩子们认为细胞内都在谈恋爱吗？滑稽,5
21459,路过板桥,细胞生物学？？？,细胞生物学？？？,5
